txn_id,user_id,account_id,merchant_id,amount,txn_type,category,subcategory,raw_description,clean_description,payment_mode,user_verified,is_recurring,confidence_score,balance_after_txn,txn_timestamp,cat_method,source_type,is_anomalous,anomaly_score,user_verified_category,location,recurring_group_id,ml_metadata
168,1,1,11,361.72,debit,Transport,Petrol,OLA CABS PVT LTD BANGALORE 23122025 TXN313933,ola cabs transport,Card,false,false,0.8989,223915.49,2025-12-23T08:10:00Z,ml_model,csv_import,false,0.1234,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 1, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 223915.49, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.319, ""daily_txn_freq"": 3.57, ""avg_spend_per_category"": 457.72, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
169,1,1,11,436.24,debit,Transport,Cab,OLA CABS PVT LTD BANGALORE 13122025 TXN434617,ola cabs transport,UPI,false,false,0.8806,223479.25,2025-12-13T09:48:00Z,ml_model,csv_import,false,0.074,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 5, ""hour"": 9, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 223479.25, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.302, ""daily_txn_freq"": 1.34, ""avg_spend_per_category"": 366.43, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
170,1,1,13,1654.93,debit,Healthcare,Lab Test,APOLLO PHARMACY LTD 28122025 TXN856157,apollo pharmacy healthcare,Card,false,false,0.8247,221824.32,2025-12-28T16:15:00Z,rule_based,csv_import,false,0.1047,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 6, ""hour"": 16, ""rolling_avg_spend"": 500.0, ""category_volatility"": 0.6, ""balance_after_txn"": 221824.32, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 7.6995, ""daily_txn_freq"": 2.8, ""avg_spend_per_category"": 499.75, ""spend_std_dev"": 140.0, ""expense_volatility"": 60.0, ""is_odd_hour"": 0}"
171,1,1,19,7760.14,debit,Travel,Train Ticket,MAKEMYTRIP ONLINE TRAVEL 10122025 PNR6503383556,makemytrip travel booking,UPI,false,false,0.9247,214064.18,2025-12-10T10:25:00Z,tfidf_classifier,csv_import,true,0.7706,false,"Pune, MH",,"{""month"": 12, ""day_of_week"": 2, ""hour"": 10, ""rolling_avg_spend"": 3000.0, ""category_volatility"": 0.72, ""balance_after_txn"": 214064.18, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 5.289, ""daily_txn_freq"": 2.88, ""avg_spend_per_category"": 3416.61, ""spend_std_dev"": 840.0, ""expense_volatility"": 72.0, ""is_odd_hour"": 0}"
172,1,1,17,10412.89,debit,Investments,Stock Purchase,ZERODHA BROKING LIMITED UPI 07122025 TXN522842,zerodha broking stock purchase,UPI,true,false,0.9129,203651.29,2025-12-07T11:46:00Z,sentence_transformer,csv_import,false,0.0741,true,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 6, ""hour"": 11, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 203651.29, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.6086, ""daily_txn_freq"": 3.0, ""avg_spend_per_category"": 4389.31, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
173,1,1,21,17404.79,debit,Finance,Credit Card Bill,ICICI CREDIT CARD BILL PAYMENT DEC2025 REF177103,icici credit card bill payment monthly,NEFT,true,true,0.96,186246.5,2025-12-25T11:30:00Z,rule_based,csv_import,false,0.0432,true,"Mumbai, MH",RG-CCBILL-001,"{""month"": 12, ""day_of_week"": 3, ""hour"": 11, ""rolling_avg_spend"": 18000.0, ""category_volatility"": 0.05, ""balance_after_txn"": 186246.5, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.1102, ""daily_txn_freq"": 2.58, ""avg_spend_per_category"": 18358.97, ""spend_std_dev"": 5040.0, ""expense_volatility"": 5.0, ""is_odd_hour"": 0}"
174,1,1,9,2441.44,debit,Entertainment,Online Shopping,FLIPKART INTERNET PVT LTD 28122025 TXN933510,flipkart weekend purchase,Card,false,false,0.8637,183805.06,2025-12-28T21:07:00Z,ml_model,csv_import,false,0.1281,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 6, ""hour"": 21, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 183805.06, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.0921, ""daily_txn_freq"": 3.11, ""avg_spend_per_category"": 1440.83, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
175,1,1,9,1826.94,debit,Entertainment,Weekend Outing,FLIPKART INTERNET PVT LTD 26122025 TXN579187,flipkart weekend purchase,UPI,false,false,0.8709,181978.12,2025-12-26T17:02:00Z,rule_based,csv_import,false,0.0726,false,"Juhu, MH",,"{""month"": 12, ""day_of_week"": 4, ""hour"": 17, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 181978.12, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.7265, ""daily_txn_freq"": 2.11, ""avg_spend_per_category"": 1435.77, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
176,1,1,24,1545.25,debit,Entertainment,Weekend Outing,DOMINOS PIZZA ORDER 28122025 TXN690268,domino's pizza weekend purchase,Card,false,false,0.8512,180432.87,2025-12-28T22:53:00Z,sentence_transformer,csv_import,false,0.0779,false,"Juhu, MH",,"{""month"": 12, ""day_of_week"": 6, ""hour"": 22, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 180432.87, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.1006, ""daily_txn_freq"": 1.38, ""avg_spend_per_category"": 1449.92, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
177,1,1,8,1552.74,debit,Entertainment,Weekend Outing,AMAZON PAY SELLER SERVICES 27122025 TXN920934,amazon weekend purchase,UPI,false,false,0.8882,178880.13,2025-12-27T22:55:00Z,tfidf_classifier,csv_import,false,0.0522,false,"Juhu, MH",,"{""month"": 12, ""day_of_week"": 5, ""hour"": 22, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 178880.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.1172, ""daily_txn_freq"": 3.52, ""avg_spend_per_category"": 1664.76, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
178,1,1,,120000.0,credit,Salary,Monthly Salary,SALARY CREDIT NEFT - TECHCORP INDIA - JAN2026 - REF498658,salary credit techcorp india monthly,NEFT,true,true,0.98,298880.13,2026-01-01T09:15:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SALARY-001,"{""month"": 1, ""day_of_week"": 3, ""hour"": 9, ""rolling_avg_spend"": 120000.0, ""category_volatility"": 0.01, ""balance_after_txn"": 298880.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 1.52, ""avg_spend_per_category"": 128674.89, ""spend_std_dev"": 33600.0, ""expense_volatility"": 1.0, ""is_odd_hour"": 0}"
179,1,1,,22000.0,debit,Rent,Monthly Rent,NEFT TO LANDLORD RAJESH KUMAR - RENT JAN2026 - REF133104,rent payment landlord monthly,NEFT,true,true,0.97,276880.13,2026-01-02T10:00:00Z,rule_based,csv_import,false,0.03,true,"Mumbai, MH",RG-RENT-001,"{""month"": 1, ""day_of_week"": 4, ""hour"": 10, ""rolling_avg_spend"": 22000.0, ""category_volatility"": 0.0, ""balance_after_txn"": 276880.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 3.0, ""avg_spend_per_category"": 23764.58, ""spend_std_dev"": 6160.0, ""expense_volatility"": 0.0, ""is_odd_hour"": 0}"
180,1,1,16,10000.0,debit,Investments,Mutual Fund SIP,SBI MUTUAL FUND SIP AUTO DEBIT - JAN2026 - FOLIO12345,sbi mutual fund sip auto debit monthly,Auto-Debit,true,true,0.97,266880.13,2026-01-05T10:30:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SIP-001,"{""month"": 1, ""day_of_week"": 0, ""hour"": 10, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 266880.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.3333, ""daily_txn_freq"": 1.67, ""avg_spend_per_category"": 4882.08, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
181,1,1,5,599.0,debit,Utilities,Mobile Recharge,JIO PREPAID RECHARGE UPI 06012026 REF8025967,jio prepaid recharge monthly,UPI,false,true,0.95,266281.13,2026-01-06T11:00:00Z,rule_based,csv_import,false,0.04,false,"Mumbai, MH",RG-JIO-001,"{""month"": 1, ""day_of_week"": 1, ""hour"": 11, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 266281.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.0056, ""daily_txn_freq"": 1.53, ""avg_spend_per_category"": 645.72, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
182,1,1,7,649.0,debit,Entertainment,Streaming,NETFLIX INDIA PVT LTD AUTO DEBIT 08012026,netflix india subscription monthly,Auto-Debit,false,true,0.96,265632.13,2026-01-08T14:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-NETFLIX-001,"{""month"": 1, ""day_of_week"": 3, ""hour"": 14, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 265632.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.8778, ""daily_txn_freq"": 2.44, ""avg_spend_per_category"": 333.0, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
183,1,1,6,999.0,debit,Utilities,Broadband,AIRTEL BROADBAND MONTHLY BILL JAN2026 REF594514,airtel broadband monthly bill,Auto-Debit,false,true,0.95,264633.13,2026-01-10T09:30:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-AIRTEL-001,"{""month"": 1, ""day_of_week"": 5, ""hour"": 9, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 264633.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.2167, ""daily_txn_freq"": 4.05, ""avg_spend_per_category"": 656.6, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
184,1,1,23,119.0,debit,Entertainment,Music Streaming,SPOTIFY INDIA MUSIC SUBSCRIPTION 12012026,spotify india music subscription,Auto-Debit,false,true,0.95,264514.13,2026-01-12T10:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-SPOTIFY-001,"{""month"": 1, ""day_of_week"": 0, ""hour"": 10, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 264514.13, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.0111, ""daily_txn_freq"": 1.22, ""avg_spend_per_category"": 256.57, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
185,1,1,2,432.07,debit,Food & Dining,Online Food Order,ZOMATO* ORDER 9876543 18012026 TXN581992,zomato food order,Card,false,false,0.8819,264082.06,2026-01-18T13:42:00Z,ml_model,csv_import,false,0.0702,false,"Navi Mumbai, MH",,"{""month"": 1, ""day_of_week"": 6, ""hour"": 13, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 264082.06, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.7816, ""daily_txn_freq"": 1.67, ""avg_spend_per_category"": 314.51, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
186,1,1,2,596.69,debit,Food & Dining,Cafe,ZOMATO* ORDER 9876543 18012026 TXN839233,zomato food order,Card,false,false,0.8476,263485.37,2026-01-18T13:14:00Z,ml_model,csv_import,false,0.1328,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 6, ""hour"": 13, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 263485.37, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.3494, ""daily_txn_freq"": 2.01, ""avg_spend_per_category"": 360.29, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
187,1,1,2,628.31,debit,Food & Dining,Restaurant,ZOMATO* ORDER 9876543 18012026 TXN144109,zomato food order,Card,false,false,0.9433,262857.06,2026-01-18T14:57:00Z,sentence_transformer,csv_import,false,0.1487,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 6, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 262857.06, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.6506, ""daily_txn_freq"": 4.23, ""avg_spend_per_category"": 371.84, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
188,1,1,1,634.73,debit,Food & Dining,Restaurant,SWIGGY ORDER* 1234567 24012026 TXN243941,swiggy food order,UPI,false,false,0.8924,262222.33,2026-01-24T14:13:00Z,rule_based,csv_import,false,0.1099,false,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 5, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 262222.33, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.7117, ""daily_txn_freq"": 1.18, ""avg_spend_per_category"": 406.73, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
189,1,1,1,147.13,debit,Food & Dining,Restaurant,SWIGGY ORDER* 1234567 08012026 TXN205428,swiggy food order,UPI,false,false,0.8008,262075.2,2026-01-08T20:14:00Z,rule_based,csv_import,false,0.0728,false,"Navi Mumbai, MH",,"{""month"": 1, ""day_of_week"": 3, ""hour"": 20, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 262075.2, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.9321, ""daily_txn_freq"": 3.29, ""avg_spend_per_category"": 403.29, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
190,1,1,1,586.46,debit,Food & Dining,Restaurant,SWIGGY ORDER* 1234567 16012026 TXN777273,swiggy food order,UPI,false,false,0.9362,261488.74,2026-01-16T14:41:00Z,sentence_transformer,csv_import,false,0.066,false,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 4, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 261488.74, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.252, ""daily_txn_freq"": 2.87, ""avg_spend_per_category"": 381.24, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
191,1,1,1,705.73,debit,Food & Dining,Restaurant,SWIGGY ORDER* 1234567 02012026 TXN295361,swiggy food order,Card,false,false,0.9315,260783.01,2026-01-02T09:26:00Z,sentence_transformer,csv_import,true,0.8423,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 4, ""hour"": 9, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 260783.01, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.3879, ""daily_txn_freq"": 2.99, ""avg_spend_per_category"": 295.02, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
192,1,1,24,444.01,debit,Food & Dining,Online Food Order,DOMINOS PIZZA ORDER 11012026 TXN992400,domino's pizza food order,Card,false,false,0.8409,260339.0,2026-01-11T13:29:00Z,sentence_transformer,csv_import,false,0.099,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 6, ""hour"": 13, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 260339.0, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.8953, ""daily_txn_freq"": 1.57, ""avg_spend_per_category"": 344.25, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
193,1,1,1,573.53,debit,Food & Dining,Cafe,SWIGGY ORDER* 1234567 09012026 TXN807160,swiggy food order,UPI,false,false,0.8263,259765.47,2026-01-09T20:11:00Z,tfidf_classifier,csv_import,false,0.1465,false,"Navi Mumbai, MH",,"{""month"": 1, ""day_of_week"": 4, ""hour"": 20, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 259765.47, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.1289, ""daily_txn_freq"": 2.8, ""avg_spend_per_category"": 292.14, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
194,1,1,4,1106.08,debit,Groceries,Vegetables,BLINKIT APP INSTANT DELIVER 04012026 TXN107161,blinkit grocery purchase,Card,false,false,0.8737,258659.39,2026-01-04T12:08:00Z,tfidf_classifier,csv_import,false,0.0954,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 6, ""hour"": 12, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 258659.39, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.2609, ""daily_txn_freq"": 2.06, ""avg_spend_per_category"": 1306.98, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
195,1,1,4,2139.75,debit,Groceries,Vegetables,BLINKIT APP INSTANT DELIVER 01012026 TXN800224,blinkit grocery purchase,UPI,false,false,0.8852,256519.64,2026-01-01T14:41:00Z,rule_based,csv_import,false,0.0605,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 3, ""hour"": 14, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 256519.64, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.6104, ""daily_txn_freq"": 3.42, ""avg_spend_per_category"": 1266.58, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
196,1,1,3,813.56,debit,Groceries,Vegetables,BIGBASKET ONLINE GRC 10012026 TXN601410,bigbasket grocery purchase,UPI,false,false,0.8837,255706.08,2026-01-10T15:39:00Z,ml_model,csv_import,false,0.0616,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 5, ""hour"": 15, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 255706.08, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.0734, ""daily_txn_freq"": 3.65, ""avg_spend_per_category"": 1344.96, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
197,1,1,3,2104.96,debit,Groceries,Dairy,BIGBASKET ONLINE GRC 27012026 TXN925618,bigbasket grocery purchase,UPI,false,false,0.8936,253601.12,2026-01-27T13:48:00Z,ml_model,csv_import,false,0.0278,false,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 1, ""hour"": 13, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 253601.12, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.5138, ""daily_txn_freq"": 1.22, ""avg_spend_per_category"": 1222.87, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
198,1,1,20,619.59,debit,Groceries,Household,RELIANCE FRESH STORE 12 17012026 TXN995993,reliance fresh grocery purchase,NetBanking,false,false,0.8819,252981.53,2026-01-17T13:36:00Z,rule_based,csv_import,false,0.0917,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 5, ""hour"": 13, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 252981.53, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.6122, ""daily_txn_freq"": 1.32, ""avg_spend_per_category"": 1204.98, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
199,1,1,9,2620.49,debit,Shopping,Clothing,FLIPKART INTERNET PVT LTD 15012026 TXN805448,flipkart online shopping,UPI,false,false,0.8985,250361.04,2026-01-15T13:32:00Z,tfidf_classifier,csv_import,false,0.0369,false,"Navi Mumbai, MH",,"{""month"": 1, ""day_of_week"": 3, ""hour"": 13, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 250361.04, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.49, ""daily_txn_freq"": 3.86, ""avg_spend_per_category"": 1647.48, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
200,1,1,9,2025.35,debit,Shopping,Electronics,FLIPKART INTERNET PVT LTD 19012026 TXN172371,flipkart online shopping,UPI,false,false,0.7948,248335.69,2026-01-19T12:02:00Z,tfidf_classifier,csv_import,false,0.0377,false,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 0, ""hour"": 12, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 248335.69, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.1674, ""daily_txn_freq"": 3.69, ""avg_spend_per_category"": 1659.5, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
201,1,1,11,331.73,debit,Transport,Metro,OLA CABS PVT LTD BANGALORE 12012026 TXN793939,ola cabs transport,UPI,false,false,0.905,248003.96,2026-01-12T19:28:00Z,ml_model,csv_import,false,0.0342,false,"Dadar, MH",,"{""month"": 1, ""day_of_week"": 0, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 248003.96, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.5689, ""daily_txn_freq"": 2.38, ""avg_spend_per_category"": 340.38, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
202,1,1,10,783.87,debit,Transport,Petrol,UBER INDIA TECH PVT LTD 08012026 TXN806215,uber transport,Card,false,false,0.8892,247220.09,2026-01-08T08:48:00Z,rule_based,csv_import,false,0.0497,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 3, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 247220.09, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.1989, ""daily_txn_freq"": 1.54, ""avg_spend_per_category"": 350.16, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
203,1,1,12,364.43,debit,Transport,Cab,HPCL PETROL PUMP 4567 24012026 TXN352356,hpcl transport,UPI,false,false,0.8287,246855.66,2026-01-24T08:02:00Z,sentence_transformer,csv_import,false,0.0736,false,"Dadar, MH",,"{""month"": 1, ""day_of_week"": 5, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 246855.66, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.2964, ""daily_txn_freq"": 3.46, ""avg_spend_per_category"": 327.79, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
204,1,1,11,225.75,debit,Transport,Cab,OLA CABS PVT LTD BANGALORE 24012026 TXN891030,ola cabs transport,UPI,false,false,0.8382,246629.91,2026-01-24T08:25:00Z,ml_model,csv_import,false,0.0481,false,"Dadar, MH",,"{""month"": 1, ""day_of_week"": 5, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 246629.91, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.4521, ""daily_txn_freq"": 3.02, ""avg_spend_per_category"": 412.4, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
205,1,1,11,707.19,debit,Transport,Metro,OLA CABS PVT LTD BANGALORE 25012026 TXN646571,ola cabs transport,UPI,false,false,0.8738,245922.72,2026-01-25T18:15:00Z,ml_model,csv_import,false,0.0273,false,"Dadar, MH",,"{""month"": 1, ""day_of_week"": 6, ""hour"": 18, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 245922.72, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.5599, ""daily_txn_freq"": 4.08, ""avg_spend_per_category"": 465.85, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
206,1,1,11,85.16,debit,Transport,Petrol,OLA CABS PVT LTD BANGALORE 21012026 TXN774565,ola cabs transport,Card,false,false,0.9222,245837.56,2026-01-21T19:35:00Z,ml_model,csv_import,false,0.1036,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 2, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 245837.56, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.6237, ""daily_txn_freq"": 1.52, ""avg_spend_per_category"": 380.23, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
207,1,1,10,687.01,debit,Transport,Petrol,UBER INDIA TECH PVT LTD 25012026 TXN999197,uber transport,UPI,false,false,0.9248,245150.55,2026-01-25T20:30:00Z,sentence_transformer,csv_import,false,0.0875,false,"Thane, MH",,"{""month"": 1, ""day_of_week"": 6, ""hour"": 20, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 245150.55, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.3918, ""daily_txn_freq"": 2.95, ""avg_spend_per_category"": 341.45, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
208,1,1,19,6899.36,debit,Travel,Train Ticket,MAKEMYTRIP ONLINE TRAVEL 20012026 PNR5516315438,makemytrip travel booking,Card,false,false,0.8976,238251.19,2026-01-20T10:59:00Z,sentence_transformer,csv_import,true,0.8449,false,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 1, ""hour"": 10, ""rolling_avg_spend"": 3000.0, ""category_volatility"": 0.72, ""balance_after_txn"": 238251.19, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 4.3326, ""daily_txn_freq"": 1.66, ""avg_spend_per_category"": 3314.04, ""spend_std_dev"": 840.0, ""expense_volatility"": 72.0, ""is_odd_hour"": 0}"
209,1,1,17,13026.07,debit,Investments,Stock Purchase,ZERODHA BROKING LIMITED UPI 24012026 TXN449138,zerodha broking stock purchase,UPI,true,false,0.9073,225225.12,2026-01-24T13:13:00Z,sentence_transformer,csv_import,false,0.13,true,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 5, ""hour"": 13, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 225225.12, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 5.3507, ""daily_txn_freq"": 1.74, ""avg_spend_per_category"": 4380.05, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
