txn_id,user_id,raw_description,cleaned_description,merchant_name,amount,txn_type,payment_mode,category,subcategory,confidence_score,txn_timestamp,month,day_of_week,hour,is_recurring,avg_spend_per_category,spend_std_dev,monthly_surplus,expense_volatility,balance_after_txn,user_corrected_label
1390,1,SPOTIFY INDIA 7982,spotify india 7982,Spotify,90.15,debit,Wallet,Entertainment,Music Streaming,0.7422,2025-02-27 09:56:00,2,3,9,1,465.35,369.79,5486.01,10401.76,-11616.49,Food & Dining
1173,1,UBER INDIA 7547,uber india 7547,Uber,21.47,debit,Credit Card,Transport,Cab,0.8237,2025-02-28 23:35:00,2,4,23,0,810.21,844.02,5486.01,10401.76,-11637.96,Transport
767,1,SALARY CREDIT 2167,salary credit 2167,Employer,89007.4,credit,NEFT,Income,Salary,0.8152,2025-03-01 18:47:00,3,5,18,0,,,147835.02,10401.76,77369.44,Food & Dining
863,1,Jio Recharge 9641,jio recharge 9641,Jio,308.14,debit,Debit Card,Utilities,Mobile Recharge,0.8409,2025-03-02 10:48:00,3,6,10,1,486.89,245.68,147835.02,10401.76,77061.3,Utilities
1919,1,OLA CABS* 7954,ola cabs 7954,Ola,98.03,debit,Debit Card,Transport,Cab,0.8472,2025-03-06 14:49:00,3,3,14,0,810.21,844.02,147835.02,10401.76,76963.27,Transport
389,1,FREELANCE PAYMENT 8899,freelance payment 8899,Freelance,73600.63,credit,UPI,Income,Freelance,0.9093,2025-03-06 17:55:00,3,3,17,0,,,147835.02,10401.76,150563.9,Groceries
1536,1,Jio Recharge 5553,jio recharge 5553,Jio,970.7,refund,Debit Card,Utilities,Mobile Recharge,0.8438,2025-03-08 09:23:00,3,5,9,1,,,147835.02,10401.76,149593.2,Shopping
1069,1,SBI MUTUAL FUND SIP 8377,sbi mutual fund sip 8377,SBI MF,6726.32,debit,Net Banking,Investments,Mutual Fund,0.8811,2025-03-11 14:47:00,3,1,14,1,9038.92,9041.89,147835.02,10401.76,142866.88,Investments
2114,1,D-MART AVENUE 8340,d mart avenue 8340,DMart,3155.99,debit,Wallet,Groceries,Supermarket,0.9619,2025-03-14 16:52:00,3,4,16,0,1470.46,978.35,147835.02,10401.76,139710.89,Shopping
1537,1,Airtel Xstream 5610,airtel xstream 5610,Airtel,331.8,debit,UPI,Utilities,Broadband,0.8237,2025-03-17 19:55:00,3,0,19,1,486.89,245.68,147835.02,10401.76,139379.09,Utilities
1164,1,APOLLO PHARMACY 2618,apollo pharmacy 2618,Apollo Pharmacy,1154.75,debit,Debit Card,Healthcare,Medicines,0.7072,2025-03-18 06:13:00,3,1,6,0,793.86,497.86,147835.02,10401.76,138224.34,Healthcare
210,1,D-MART AVENUE 4764,d mart avenue 4764,DMart,1820.85,debit,Net Banking,Groceries,Supermarket,0.9684,2025-03-20 16:36:00,3,3,16,0,1470.46,978.35,147835.02,10401.76,136403.49,Groceries
1759,1,D-MART AVENUE 6416,d mart avenue 6416,DMart,1176.13,debit,Cash,Groceries,Supermarket,0.8526,2025-03-29 06:19:00,3,5,6,0,1470.46,978.35,147835.02,10401.76,135227.36,Groceries
1662,1,D-MART AVENUE 1100,d mart avenue 1100,DMart,1.0,debit,NEFT,Groceries,Supermarket,0.9526,2025-03-31 09:05:00,3,0,9,0,1470.46,978.35,147835.02,10401.76,135226.36,Utilities
684,1,PRACTO CONSULT 3175,practo consult 3175,Practo,445.05,debit,IMPS,Healthcare,Consultation,0.8426,2025-04-08 16:50:00,4,1,16,0,793.86,497.86,-37954.15,10401.76,134781.31,Healthcare
248,1,GROFERS/BLINKIT 5945,grofers blinkit 5945,Blinkit,322.25,transfer,Credit Card,Groceries,Quick Commerce,0.9987,2025-04-12 06:27:00,4,5,6,0,,,-37954.15,10401.76,134459.06,Groceries
49,1,APOLLO PHARMACY 1444,apollo pharmacy 1444,Apollo Pharmacy,1343.31,debit,UPI,Healthcare,Medicines,0.9721,2025-04-23 10:39:00,4,2,10,0,793.86,497.86,-37954.15,10401.76,133115.75,Healthcare
1713,1,ZERODHA* 8801,zerodha 8801,Zerodha,34132.67,debit,Net Banking,Investments,Stock Trading,0.7941,2025-04-29 17:24:00,4,1,17,0,9038.92,9041.89,-37954.15,10401.76,98983.08,Food & Dining
794,1,DUNZO DELIVERY 5637,dunzo delivery 5637,Dunzo,292.23,debit,IMPS,Groceries,Quick Commerce,0.8173,2025-04-29 17:48:00,4,1,17,0,1470.46,978.35,-37954.15,10401.76,98690.85,Groceries
1423,1,FLIPKART INTERNET 4075,flipkart internet 4075,Flipkart,1740.89,debit,Credit Card,Shopping,E-commerce,0.8547,2025-04-30 21:56:00,4,2,21,0,3549.43,1974.19,-37954.15,10401.76,96949.96,Shopping
2126,1,PETROL PUMP HPCL 1732,petrol pump hpcl 1732,HPCL,681.97,debit,Wallet,Transport,Fuel,0.9133,2025-05-04 13:33:00,5,6,13,0,810.21,844.02,-24996.84,10401.76,96267.99,Transport
1334,1,BANK INTEREST 3718,bank interest 3718,Bank,2056.47,credit,NEFT,Income,Interest,0.758,2025-05-05 08:22:00,5,0,8,0,,,-24996.84,10401.76,98324.46,Income
1190,1,BANK INTEREST 9639,bank interest 9639,Bank,1935.84,credit,Net Banking,Income,Interest,0.8991,2025-05-06 09:54:00,5,1,9,0,,,-24996.84,10401.76,100260.3,Income
2029,1,ZERODHA* 7564,zerodha 7564,Zerodha,17861.65,debit,Net Banking,Investments,Stock Trading,0.8867,2025-05-11 19:27:00,5,6,19,0,9038.92,9041.89,-24996.84,10401.76,82398.65,Investments
1433,1,IRCTC E-TICKET 1642,irctc e ticket 1642,IRCTC,1052.2,transfer,IMPS,Travel,Train Tickets,0.8932,2025-05-19 12:08:00,5,0,12,0,,,-24996.84,10401.76,81346.45,Travel
1308,1,BigBasket 5353,bigbasket 5353,BigBasket,2751.66,debit,Wallet,Groceries,Online Grocery,0.8533,2025-05-21 20:59:00,5,2,20,0,1470.46,978.35,-24996.84,10401.76,78594.79,Groceries
74,1,NETFLIX INDIA 5719,netflix india 5719,Netflix,519.68,debit,UPI,Entertainment,Streaming,0.7611,2025-05-25 20:48:00,5,6,20,1,465.35,369.79,-24996.84,10401.76,78075.11,Entertainment
1911,1,RELIANCE FRESH* 5803,reliance fresh 5803,Reliance Fresh,1490.38,debit,Debit Card,Groceries,Supermarket,0.8954,2025-05-27 07:00:00,5,1,7,0,1470.46,978.35,-24996.84,10401.76,76584.73,Food & Dining
1770,1,ZOMATO* 6362,zomato 6362,Zomato,158.33,debit,Cash,Food & Dining,Food Delivery,0.7734,2025-05-29 21:28:00,5,3,21,0,349.94,172.7,-24996.84,10401.76,76426.4,Food & Dining
940,1,FLIPKART INTERNET 4223,flipkart internet 4223,Flipkart,5292.8,debit,Net Banking,Shopping,E-commerce,0.914,2025-05-29 23:09:00,5,3,23,0,3549.43,1974.19,-24996.84,10401.76,71133.6,Shopping
1846,1,NETFLIX INDIA 8698,netflix india 8698,Netflix,232.68,debit,Net Banking,Entertainment,Streaming,0.8522,2025-05-30 22:57:00,5,4,22,1,465.35,369.79,-24996.84,10401.76,70900.92,Food & Dining
1358,1,FREELANCE PAYMENT 1151,freelance payment 1151,Freelance,13763.42,credit,Credit Card,Income,Freelance,0.9162,2025-06-09 21:17:00,6,0,21,0,,,74479.62,10401.76,84664.34,Income
2161,1,GROFERS/BLINKIT 1516,grofers blinkit 1516,Blinkit,728.25,refund,Debit Card,Groceries,Quick Commerce,0.9559,2025-06-15 10:08:00,6,6,10,0,,,74479.62,10401.76,83936.09,Food & Dining
380,1,MAKEMYTRIP 7171,makemytrip 7171,MakeMyTrip,18892.3,debit,Wallet,Travel,Flight/Hotel,0.8736,2025-06-17 14:53:00,6,1,14,0,4820.38,7338.63,74479.62,10401.76,65043.79,Travel
1975,1,SBI MUTUAL FUND SIP 3842,sbi mutual fund sip 3842,SBI MF,8509.78,transfer,UPI,Investments,Mutual Fund,0.8717,2025-06-22 17:00:00,6,6,17,1,,,74479.62,10401.76,56534.01,Investments
1020,1,SALARY CREDIT 1397,salary credit 1397,Employer,35850.56,credit,IMPS,Income,Salary,0.5963,2025-06-23 09:32:00,6,0,9,0,,,74479.62,10401.76,92384.57,Income
914,1,FREELANCE PAYMENT 7800,freelance payment 7800,Freelance,45743.46,credit,UPI,Income,Freelance,0.7208,2025-06-24 07:21:00,6,1,7,0,,,74479.62,10401.76,138128.03,Income
1546,1,PAYTM WALLET* 9129,paytm wallet 9129,Paytm,1695.78,debit,IMPS,Finance,Wallet Top-up,0.911,2025-06-24 17:28:00,6,1,17,0,9331.17,6864.04,74479.62,10401.76,136432.25,Finance
1813,1,OLA CABS* 9538,ola cabs 9538,Ola,289.74,debit,Net Banking,Transport,Cab,0.5684,2025-06-26 12:26:00,6,3,12,0,810.21,844.02,74479.62,10401.76,136142.51,Food & Dining
2100,1,BYJU'S SUBSCRIPTION 5554,byju's subscription 5554,Byjus,4313.34,debit,UPI,Education,Online Learning,0.9949,2025-07-07 23:14:00,7,0,23,0,2225.87,1205.15,-35431.42,10401.76,131829.17,Education
1293,1,Airtel Xstream 4039,airtel xstream 4039,Airtel,488.9,debit,Wallet,Utilities,Broadband,0.8434,2025-07-13 17:35:00,7,6,17,1,486.89,245.68,-35431.42,10401.76,131340.27,Utilities
1259,1,ZERODHA* 9052,zerodha 9052,Zerodha,23287.42,debit,Credit Card,Investments,Stock Trading,0.8769,2025-07-17 08:02:00,7,3,8,0,9038.92,9041.89,-35431.42,10401.76,108052.85,Food & Dining
1225,1,FLIPKART INTERNET 8702,flipkart internet 8702,Flipkart,4466.11,debit,UPI,Shopping,E-commerce,0.6294,2025-07-18 07:08:00,7,4,7,0,3549.43,1974.19,-35431.42,10401.76,103586.74,Shopping
1321,1,HOTSTAR PREMIUM 3441,hotstar premium 3441,Hotstar,1192.52,debit,Net Banking,Entertainment,Streaming,0.8576,2025-07-20 07:16:00,7,6,7,1,465.35,369.79,-35431.42,10401.76,102394.22,Entertainment
1589,1,GROFERS/BLINKIT 6871,grofers blinkit 6871,Blinkit,762.49,debit,Net Banking,Groceries,Quick Commerce,0.7519,2025-07-26 10:12:00,7,5,10,0,1470.46,978.35,-35431.42,10401.76,101631.73,Groceries
2134,1,Jio Recharge 4715,jio recharge 4715,Jio,248.37,debit,Wallet,Utilities,Mobile Recharge,0.8928,2025-07-26 17:58:00,7,5,17,1,486.89,245.68,-35431.42,10401.76,101383.36,Utilities
1991,1,HOTSTAR PREMIUM 8018,hotstar premium 8018,Hotstar,672.27,debit,Wallet,Entertainment,Streaming,0.9929,2025-07-29 18:01:00,7,1,18,1,465.35,369.79,-35431.42,10401.76,100711.09,Entertainment
1054,1,UNACADEMY* 5729,unacademy 5729,Unacademy,953.49,debit,IMPS,Education,Online Learning,0.8041,2025-08-05 12:44:00,8,1,12,1,2225.87,1205.15,-23934.57,10401.76,99757.6,Education
1193,1,ZERODHA* 1773,zerodha 1773,Zerodha,14595.13,debit,NEFT,Investments,Stock Trading,0.9218,2025-08-07 23:11:00,8,3,23,0,9038.92,9041.89,-23934.57,10401.76,85162.47,Investments
993,1,IRCTC E-TICKET 6930,irctc e ticket 6930,IRCTC,1565.11,debit,Credit Card,Travel,Train Tickets,0.7986,2025-08-12 15:58:00,8,1,15,0,4820.38,7338.63,-23934.57,10401.76,83597.36,Travel
194,1,Jio Recharge 9540,jio recharge 9540,Jio,450.13,debit,NEFT,Utilities,Mobile Recharge,0.7711,2025-08-12 16:36:00,8,1,16,1,486.89,245.68,-23934.57,10401.76,83147.23,Utilities
1652,1,ZOMATO* 9970,zomato 9970,Zomato,413.44,debit,UPI,Food & Dining,Food Delivery,0.8193,2025-08-14 06:41:00,8,3,6,0,349.94,172.7,-23934.57,10401.76,82733.79,Food & Dining
78,1,UBER INDIA 6446,uber india 6446,Uber,545.25,debit,Debit Card,Transport,Cab,0.834,2025-08-16 21:55:00,8,5,21,0,810.21,844.02,-23934.57,10401.76,82188.54,Food & Dining
557,1,SBI MUTUAL FUND SIP 7641,sbi mutual fund sip 7641,SBI MF,1439.78,debit,Cash,Investments,Mutual Fund,0.9316,2025-08-20 06:29:00,8,2,6,1,9038.92,9041.89,-23934.57,10401.76,80748.76,Groceries
282,1,BYJU'S SUBSCRIPTION 9743,byju's subscription 9743,Byjus,3047.1,refund,Net Banking,Education,Online Learning,0.7744,2025-08-21 13:10:00,8,3,13,0,,,-23934.57,10401.76,77701.66,Education
1549,1,FLIPKART INTERNET 8657,flipkart internet 8657,Flipkart,2512.65,debit,Net Banking,Shopping,E-commerce,0.7001,2025-08-26 06:48:00,8,1,6,0,3549.43,1974.19,-23934.57,10401.76,75189.01,Shopping
376,1,UNACADEMY* 9842,unacademy 9842,Unacademy,1459.59,debit,UPI,Education,Online Learning,0.8655,2025-08-27 12:58:00,8,2,12,1,2225.87,1205.15,-23934.57,10401.76,73729.42,Education
544,1,Airtel Xstream 5439,airtel xstream 5439,Airtel,994.46,transfer,Cash,Utilities,Broadband,0.9077,2025-08-30 15:26:00,8,5,15,1,,,-23934.57,10401.76,72734.96,Utilities
765,1,HOTSTAR PREMIUM 8431,hotstar premium 8431,Hotstar,1331.38,debit,Debit Card,Entertainment,Streaming,0.7772,2025-09-01 23:09:00,9,0,23,1,465.35,369.79,123129.85,10401.76,71403.58,Entertainment
895,1,SWIGGY ORDER* 4962,swiggy order 4962,Swiggy,376.71,debit,Debit Card,Food & Dining,Food Delivery,0.9877,2025-09-06 16:21:00,9,5,16,0,349.94,172.7,123129.85,10401.76,71026.87,Food & Dining
1763,1,PRACTO CONSULT 3472,practo consult 3472,Practo,572.71,debit,NEFT,Healthcare,Consultation,0.8718,2025-09-11 10:01:00,9,3,10,0,793.86,497.86,123129.85,10401.76,70454.16,Healthcare
255,1,SALARY CREDIT 4921,salary credit 4921,Employer,134540.65,credit,IMPS,Income,Salary,0.8053,2025-09-13 22:12:00,9,5,22,0,,,123129.85,10401.76,204994.81,Income
1755,1,AMAZON PAY* 5773,amazon pay 5773,Amazon,7184.13,debit,Net Banking,Shopping,E-commerce,0.7803,2025-09-20 07:42:00,9,5,7,0,3549.43,1974.19,123129.85,10401.76,197810.68,Shopping
2047,1,IRCTC E-TICKET 3379,irctc e ticket 3379,IRCTC,2900.76,debit,Wallet,Travel,Train Tickets,0.5679,2025-09-21 08:34:00,9,6,8,0,4820.38,7338.63,123129.85,10401.76,194909.92,Travel
822,1,BANK INTEREST 5888,bank interest 5888,Bank,954.89,credit,NEFT,Income,Interest,0.7018,2025-09-24 21:03:00,9,2,21,0,,,123129.85,10401.76,195864.81,Income
1890,1,PETROL PUMP HPCL 4848,petrol pump hpcl 4848,HPCL,2495.54,debit,Wallet,Transport,Fuel,0.8475,2025-10-02 12:46:00,10,3,12,0,810.21,844.02,-14961.96,10401.76,193369.27,Food & Dining
628,1,SWIGGY ORDER* 3764,swiggy order 3764,Swiggy,571.8,transfer,Net Banking,Food & Dining,Food Delivery,0.9922,2025-10-03 13:58:00,10,4,13,0,,,-14961.96,10401.76,192797.47,Food & Dining
2055,1,PETROL PUMP HPCL 1179,petrol pump hpcl 1179,HPCL,2367.98,debit,UPI,Transport,Fuel,0.8872,2025-10-10 19:17:00,10,4,19,0,810.21,844.02,-14961.96,10401.76,190429.49,Transport
1504,1,ZOMATO* 2896,zomato 2896,Zomato,271.49,debit,Credit Card,Food & Dining,Food Delivery,0.7218,2025-10-16 13:37:00,10,3,13,0,349.94,172.7,-14961.96,10401.76,190158.0,Food & Dining
621,1,D-MART AVENUE 8248,d mart avenue 8248,DMart,2781.5,transfer,Net Banking,Groceries,Supermarket,0.8605,2025-10-16 17:57:00,10,3,17,0,,,-14961.96,10401.76,187376.5,Groceries
1162,1,IRCTC E-TICKET 6909,irctc e ticket 6909,IRCTC,3026.16,debit,Net Banking,Travel,Train Tickets,0.7352,2025-10-20 09:36:00,10,0,9,0,4820.38,7338.63,-14961.96,10401.76,184350.34,Utilities
1391,1,SBI MUTUAL FUND SIP 8812,sbi mutual fund sip 8812,SBI MF,5155.19,debit,Credit Card,Investments,Mutual Fund,0.9065,2025-10-21 13:28:00,10,1,13,1,9038.92,9041.89,-14961.96,10401.76,179195.15,Investments
1224,1,SBI MUTUAL FUND SIP 6529,sbi mutual fund sip 6529,SBI MF,1645.6,debit,Wallet,Investments,Mutual Fund,0.7789,2025-10-26 13:44:00,10,6,13,1,9038.92,9041.89,-14961.96,10401.76,177549.55,Shopping
1519,1,Airtel Xstream 6355,airtel xstream 6355,Airtel,716.3,debit,Cash,Utilities,Broadband,0.9156,2025-11-13 20:48:00,11,3,20,1,486.89,245.68,-15399.09,10401.76,176833.25,Transport
379,1,AMAZON PAY* 1760,amazon pay 1760,Amazon,1904.84,debit,NEFT,Shopping,E-commerce,0.8164,2025-11-15 12:33:00,11,5,12,0,3549.43,1974.19,-15399.09,10401.76,174928.41,Shopping
37,1,D-MART AVENUE 6409,d mart avenue 6409,DMart,2321.71,debit,IMPS,Groceries,Supermarket,0.721,2025-11-17 12:23:00,11,0,12,0,1470.46,978.35,-15399.09,10401.76,172606.7,Groceries
651,1,BigBasket 4066,bigbasket 4066,BigBasket,2084.4,debit,Wallet,Groceries,Online Grocery,0.8024,2025-11-17 20:39:00,11,0,20,0,1470.46,978.35,-15399.09,10401.76,170522.3,Transport
2189,1,NETFLIX INDIA 1962,netflix india 1962,Netflix,212.76,debit,Net Banking,Entertainment,Streaming,0.7616,2025-11-18 09:31:00,11,1,9,1,465.35,369.79,-15399.09,10401.76,170309.54,Entertainment
354,1,PETROL PUMP HPCL 4892,petrol pump hpcl 4892,HPCL,974.3,debit,Credit Card,Transport,Fuel,0.9227,2025-11-22 23:55:00,11,5,23,0,810.21,844.02,-15399.09,10401.76,169335.24,Transport
524,1,UBER INDIA 6797,uber india 6797,Uber,276.99,transfer,UPI,Transport,Cab,0.7292,2025-11-25 16:33:00,11,1,16,0,,,-15399.09,10401.76,169058.25,Transport
1475,1,SBI MUTUAL FUND SIP 9134,sbi mutual fund sip 9134,SBI MF,5995.1,debit,Cash,Investments,Mutual Fund,0.91,2025-11-28 09:29:00,11,4,9,1,9038.92,9041.89,-15399.09,10401.76,163063.15,Investments
1951,1,GROFERS/BLINKIT 5666,grofers blinkit 5666,Blinkit,1189.68,debit,IMPS,Groceries,Quick Commerce,0.8743,2025-11-30 07:14:00,11,6,7,0,1470.46,978.35,-15399.09,10401.76,161873.47,Utilities
447,1,UBER INDIA 3557,uber india 3557,Uber,149.41,refund,Debit Card,Transport,Cab,0.7283,2025-12-07 14:58:00,12,6,14,0,,,71236.83,10401.76,161724.06,Food & Dining
1448,1,GROFERS/BLINKIT 2062,grofers blinkit 2062,Blinkit,715.16,debit,UPI,Groceries,Quick Commerce,0.8522,2025-12-11 06:38:00,12,3,6,0,1470.46,978.35,71236.83,10401.76,161008.9,Groceries
1653,1,BigBasket 4568,bigbasket 4568,BigBasket,2166.34,debit,Wallet,Groceries,Online Grocery,0.9083,2025-12-13 13:30:00,12,5,13,0,1470.46,978.35,71236.83,10401.76,158842.56,Food & Dining
1579,1,SALARY CREDIT 2013,salary credit 2013,Employer,106868.09,credit,UPI,Income,Salary,0.5267,2025-12-14 18:56:00,12,6,18,0,,,71236.83,10401.76,265710.65,Income
207,1,SWIGGY ORDER* 3439,swiggy order 3439,Swiggy,284.44,debit,Debit Card,Food & Dining,Food Delivery,0.7321,2025-12-15 19:51:00,12,0,19,0,349.94,172.7,71236.83,10401.76,265426.21,Transport
780,1,IRCTC E-TICKET 8785,irctc e ticket 8785,IRCTC,1504.25,debit,Cash,Travel,Train Tickets,0.8855,2025-12-17 13:23:00,12,2,13,0,4820.38,7338.63,71236.83,10401.76,263921.96,Travel
1632,1,SWIGGY ORDER* 5801,swiggy order 5801,Swiggy,288.97,transfer,Wallet,Food & Dining,Food Delivery,0.8685,2025-12-18 08:56:00,12,3,8,0,,,71236.83,10401.76,263632.99,Food & Dining
1619,1,D-MART AVENUE 2288,d mart avenue 2288,DMart,860.58,debit,Debit Card,Groceries,Supermarket,0.814,2025-12-19 17:29:00,12,4,17,0,1470.46,978.35,71236.83,10401.76,262772.41,Groceries
1647,1,HDFC BANK EMI 6797,hdfc bank emi 6797,HDFC EMI,22030.0,debit,Debit Card,Finance,Loan EMI,0.8391,2025-12-22 12:54:00,12,0,12,1,9331.17,6864.04,71236.83,10401.76,240742.41,Groceries
2050,1,SBI MUTUAL FUND SIP 1929,sbi mutual fund sip 1929,SBI MF,3316.95,debit,Cash,Investments,Mutual Fund,0.9179,2025-12-29 14:18:00,12,0,14,1,9038.92,9041.89,71236.83,10401.76,237425.46,Investments
258,1,BYJU'S SUBSCRIPTION 9791,byju's subscription 9791,Byjus,2265.9,debit,IMPS,Education,Online Learning,0.8271,2025-12-30 22:49:00,12,1,22,0,2225.87,1205.15,71236.83,10401.76,235159.56,Education
1564,1,FLIPKART INTERNET 6809,flipkart internet 6809,Flipkart,2487.64,debit,Net Banking,Shopping,E-commerce,0.937,2025-12-31 09:16:00,12,2,9,0,3549.43,1974.19,71236.83,10401.76,232671.92,Shopping
1572,2,AMAZON PAY* 9372,amazon pay 9372,Amazon,6333.4,debit,Credit Card,Shopping,E-commerce,0.7131,2024-01-01 16:11:00,1,0,16,0,3000.49,1642.28,88488.04,21848.12,-6333.4,Transport
852,2,ZERODHA* 5699,zerodha 5699,Zerodha,22642.13,debit,Credit Card,Investments,Stock Trading,0.8281,2024-01-02 13:01:00,1,1,13,0,14245.29,13093.79,88488.04,21848.12,-28975.53,Shopping
1368,2,BigBasket 8393,bigbasket 8393,BigBasket,2745.91,refund,Wallet,Groceries,Online Grocery,0.9895,2024-01-04 13:04:00,1,3,13,0,,,88488.04,21848.12,-31721.44,Groceries
1581,2,ZERODHA* 5099,zerodha 5099,Zerodha,15115.84,debit,Wallet,Investments,Stock Trading,0.9421,2024-01-08 07:01:00,1,0,7,0,14245.29,13093.79,88488.04,21848.12,-46837.28,Investments
818,2,APOLLO PHARMACY 9652,apollo pharmacy 9652,Apollo Pharmacy,448.34,debit,NEFT,Healthcare,Medicines,0.7733,2024-01-08 19:44:00,1,0,19,0,726.67,422.78,88488.04,21848.12,-47285.62,Healthcare
303,2,APOLLO PHARMACY 2641,apollo pharmacy 2641,Apollo Pharmacy,1220.34,debit,IMPS,Healthcare,Medicines,0.7338,2024-01-13 22:50:00,1,5,22,0,726.67,422.78,88488.04,21848.12,-48505.96,Healthcare
584,2,DUNZO DELIVERY 6575,dunzo delivery 6575,Dunzo,498.98,debit,Wallet,Groceries,Quick Commerce,0.8119,2024-01-14 10:33:00,1,6,10,0,1205.88,920.81,88488.04,21848.12,-49004.94,Groceries
81,2,SALARY CREDIT 5342,salary credit 5342,Employer,142082.02,credit,Debit Card,Income,Salary,0.7224,2024-01-16 10:26:00,1,1,10,0,,,88488.04,21848.12,93077.08,Income
1612,2,ZOMATO* 5570,zomato 5570,Zomato,473.16,debit,IMPS,Food & Dining,Food Delivery,0.7779,2024-01-18 20:53:00,1,3,20,0,340.79,205.81,88488.04,21848.12,92603.92,Food & Dining
688,2,RELIANCE FRESH* 8278,reliance fresh 8278,Reliance Fresh,762.77,transfer,Credit Card,Groceries,Supermarket,0.7736,2024-01-20 14:50:00,1,5,14,0,,,88488.04,21848.12,91841.15,Groceries
116,2,APOLLO PHARMACY 7626,apollo pharmacy 7626,Apollo Pharmacy,121.33,debit,Net Banking,Healthcare,Medicines,0.9586,2024-01-20 20:58:00,1,5,20,0,726.67,422.78,88488.04,21848.12,91719.82,Shopping
532,2,PAYTM WALLET* 5365,paytm wallet 5365,Paytm,3737.66,debit,UPI,Finance,Wallet Top-up,0.9799,2024-01-20 21:09:00,1,5,21,0,5169.59,5035.25,88488.04,21848.12,87982.16,Finance
1550,2,BANK INTEREST 2113,bank interest 2113,Bank,623.08,credit,Credit Card,Income,Interest,0.8632,2024-01-21 14:37:00,1,6,14,0,,,88488.04,21848.12,88605.24,Income
1775,2,SPOTIFY INDIA 4222,spotify india 4222,Spotify,71.23,debit,UPI,Entertainment,Music Streaming,0.7187,2024-01-22 11:45:00,1,0,11,1,363.36,407.76,88488.04,21848.12,88534.01,Utilities
689,2,BYJU'S SUBSCRIPTION 6199,byju's subscription 6199,Byjus,2084.48,debit,Debit Card,Education,Online Learning,0.8245,2024-01-24 16:27:00,1,2,16,0,2608.17,1352.42,88488.04,21848.12,86449.53,Shopping
998,2,Jio Recharge 7358,jio recharge 7358,Jio,817.96,debit,Debit Card,Utilities,Mobile Recharge,0.8545,2024-01-25 11:04:00,1,3,11,1,630.15,224.94,88488.04,21848.12,85631.57,Utilities
1439,2,DUNZO DELIVERY 3583,dunzo delivery 3583,Dunzo,176.89,debit,IMPS,Groceries,Quick Commerce,0.7584,2024-01-28 10:48:00,1,6,10,0,1205.88,920.81,88488.04,21848.12,85454.68,Groceries
776,2,APOLLO PHARMACY 2000,apollo pharmacy 2000,Apollo Pharmacy,475.32,debit,Cash,Healthcare,Medicines,0.9018,2024-01-31 13:30:00,1,2,13,0,726.67,422.78,88488.04,21848.12,84979.36,Healthcare
2183,2,APOLLO PHARMACY 4529,apollo pharmacy 4529,Apollo Pharmacy,445.43,debit,Credit Card,Healthcare,Medicines,0.7695,2024-02-04 08:12:00,2,6,8,0,726.67,422.78,109611.0,21848.12,84533.93,Healthcare
90,2,FREELANCE PAYMENT 3153,freelance payment 3153,Freelance,58602.51,credit,Cash,Income,Freelance,0.71,2024-02-10 15:50:00,2,5,15,0,,,109611.0,21848.12,143136.44,Income
974,2,ZOMATO* 7517,zomato 7517,Zomato,108.58,debit,Credit Card,Food & Dining,Food Delivery,0.9994,2024-02-14 16:22:00,2,2,16,0,340.79,205.81,109611.0,21848.12,143027.86,Food & Dining
1469,2,FREELANCE PAYMENT 5817,freelance payment 5817,Freelance,54239.85,credit,NEFT,Income,Freelance,0.7143,2024-02-20 11:55:00,2,1,11,0,,,109611.0,21848.12,197267.71,Income
43,2,HOTSTAR PREMIUM 9702,hotstar premium 9702,Hotstar,580.04,debit,Net Banking,Entertainment,Streaming,0.8369,2024-02-21 23:15:00,2,2,23,1,363.36,407.76,109611.0,21848.12,196687.67,Shopping
948,2,SPOTIFY INDIA 3234,spotify india 3234,Spotify,117.15,debit,Debit Card,Entertainment,Music Streaming,0.8686,2024-02-24 12:33:00,2,5,12,1,363.36,407.76,109611.0,21848.12,196570.52,Groceries
581,2,PETROL PUMP HPCL 3675,petrol pump hpcl 3675,HPCL,1980.16,debit,Cash,Transport,Fuel,0.9635,2024-02-29 10:20:00,2,3,10,0,815.28,941.23,109611.0,21848.12,194590.36,Transport
2101,2,NETFLIX INDIA 8978,netflix india 8978,Netflix,415.17,debit,Cash,Entertainment,Streaming,0.9604,2024-03-08 21:38:00,3,4,21,1,363.36,407.76,-1381.81,21848.12,194175.19,Entertainment
365,2,SPOTIFY INDIA 4729,spotify india 4729,Spotify,61.71,debit,Wallet,Entertainment,Music Streaming,0.8674,2024-03-16 07:11:00,3,5,7,1,363.36,407.76,-1381.81,21848.12,194113.48,Entertainment
2129,2,OLA CABS* 8313,ola cabs 8313,Ola,247.07,debit,Cash,Transport,Cab,0.9635,2024-03-17 07:37:00,3,6,7,0,815.28,941.23,-1381.81,21848.12,193866.41,Transport
1901,2,Airtel Xstream 6094,airtel xstream 6094,Airtel,657.86,debit,UPI,Utilities,Broadband,0.7355,2024-03-25 11:15:00,3,0,11,1,630.15,224.94,-1381.81,21848.12,193208.55,Utilities
